topic	url	warc_file	doc_offset	doc_length	sentence_hash	sentence	start_in_text	length_in_text	merged_segments	ANNOTATOR_00	ANNOTATOR_01	ANNOTATOR_02	ANNOTATOR_03	ANNOTATOR_04	ANNOTATOR_05	ANNOTATOR_06	ANNOTATOR_07	ANNOTATOR_08	ANNOTATOR_09	ANNOTATOR_10	ANNOTATOR_11	ANNOTATOR_12	ANNOTATOR_13	ANNOTATOR_14	ANNOTATOR_15	ANNOTATOR_16	ANNOTATOR_17	ANNOTATOR_18	ANNOTATOR_19	ANNOTATOR_20	ANNOTATOR_21	ANNOTATOR_22	ANNOTATOR_23	ANNOTATOR_24	ANNOTATOR_25	ANNOTATOR_26	ANNOTATOR_27	ANNOTATOR_28	ANNOTATOR_29	ANNOTATOR_30	ANNOTATOR_31	ANNOTATOR_32	ANNOTATOR_33	ANNOTATOR_34	ANNOTATOR_35	ANNOTATOR_36	ANNOTATOR_37	ANNOTATOR_38	ANNOTATOR_39	ANNOTATOR_40	ANNOTATOR_41	ANNOTATOR_42	ANNOTATOR_43	ANNOTATOR_44	ANNOTATOR_45	ANNOTATOR_46	ANNOTATOR_47	ANNOTATOR_48	ANNOTATOR_49	ANNOTATOR_50	ANNOTATOR_51	ANNOTATOR_52	ANNOTATOR_53	ANNOTATOR_54	ANNOTATOR_55	ANNOTATOR_56	ANNOTATOR_57	ANNOTATOR_58	ANNOTATOR_59	ANNOTATOR_60	ANNOTATOR_61	ANNOTATOR_62	ANNOTATOR_63	ANNOTATOR_64	ANNOTATOR_65	ANNOTATOR_66	ANNOTATOR_67	ANNOTATOR_68	ANNOTATOR_69	ANNOTATOR_70	ANNOTATOR_71	ANNOTATOR_72	ANNOTATOR_73	ANNOTATOR_74	ANNOTATOR_75	ANNOTATOR_76	ANNOTATOR_77	ANNOTATOR_78	ANNOTATOR_79	ANNOTATOR_80	ANNOTATOR_81	ANNOTATOR_82	ANNOTATOR_83	ANNOTATOR_84	ANNOTATOR_85	ANNOTATOR_86	ANNOTATOR_87	ANNOTATOR_88	ANNOTATOR_89	ANNOTATOR_90	ANNOTATOR_91	ANNOTATOR_92	ANNOTATOR_93	ANNOTATOR_94	ANNOTATOR_95	ANNOTATOR_96	ANNOTATOR_97
abortion	http://www.prochoiceactionnetwork-canada.org/abortioninfo/misconce.shtml	crawl-data/CC-MAIN-2016-07/segments/1454701158811.82/warc/CC-MAIN-20160205193918-00074-ip-10-236-182-209.ec2.internal.warc.gz	616140285	7691	86319ce99ec79071c771ab3f528aeffe		9330	136	('false', '(58,77);', 'pro;')						('false', '(58,77);', 'pro;')														('false', '(58,77);', 'pro;')		('false', '(58,77);', 'pro;')																																																																								('false', '(58,77);', 'pro;')		('false', '(58,77);', 'pro;')		
abortion	http://abortion-humanrights.weebly.com/human-rights.html	crawl-data/CC-MAIN-2016-07/segments/1454701157262.85/warc/CC-MAIN-20160205193917-00045-ip-10-236-182-209.ec2.internal.warc.gz	2057244	6603	85b89be2e42e55ccdce13fa4095c0345		615	233	('false', '(50,120);', 'pro;')																						('true', None, None)					('false', '(0,232);', 'pro;')													('true', None, None)																																																						('false', '(50,120);', 'pro;')		('true', None, None)		
abortion	http://www.rollingstone.com/politics/news/the-seven-most-common-lies-about-abortion-20140226	crawl-data/CC-MAIN-2016-07/segments/1454701155060.45/warc/CC-MAIN-20160205193915-00203-ip-10-236-182-209.ec2.internal.warc.gz	626672270	30936	97df8bbe8521c12945f05bee481a60ea		4213	115	('false', '(56,58);', 'pro;')															('false', '(56,58);', 'pro;')																																														('true', None, None)							('true', None, None)																										('false', '(56,58);', 'pro;')		('true', None, None)		
abortion	https://urbanav5.wordpress.com/category/non-fiction/legal-abortions-save-womens-lives-marianela-prendes-wilfredo-guibert/	crawl-data/CC-MAIN-2016-07/segments/1454701167599.48/warc/CC-MAIN-20160205193927-00111-ip-10-236-182-209.ec2.internal.warc.gz	826235103	17223	196ab914b6f0c81245ad3da2e80f00ac		2399	152	('false', '(65,60);', 'pro;')																											('false', '(65,60);', 'pro;')				('true', None, None)	('false', '(65,60);', 'pro;')																																																																('false', '(65,60);', 'pro;')		('false', '(65,60);', 'pro;')
abortion	http://savedwebhistory.org/k/drugs-for-abortion	crawl-data/CC-MAIN-2016-07/segments/1454701153998.27/warc/CC-MAIN-20160205193913-00187-ip-10-236-182-209.ec2.internal.warc.gz	187377542	10594	aa9f020e8683306c8c295ca9793b71f9		5746	149	('false', '(0,57);(73,75);', 'pro;pro;')				('true', None, None)											('false', '(0,57);(73,75);', 'pro;pro;')																																							('true', None, None)							('false', '(0,57);(60,88);', 'pro;pro;')																																			('true', None, None)		
abortion	http://abortion-information.blogspot.com/2008_05_01_archive.html	crawl-data/CC-MAIN-2016-07/segments/1454701157472.18/warc/CC-MAIN-20160205193917-00053-ip-10-236-182-209.ec2.internal.warc.gz	2166070	32915	124f74bfc34a17bc681c914328e4711c		5019	206	('false', '(61,144);', 'pro;')														('false', '(61,144);', 'pro;')	('false', '(0,205);', 'con;')																																																																						('false', '(61,144);', 'pro;')									('false', '(61,144);', 'pro;')		('false', '(61,144);', 'pro;')		
abortion	http://abortiononline.com/abortion-pill/	crawl-data/CC-MAIN-2016-07/segments/1454701152982.47/warc/CC-MAIN-20160205193912-00005-ip-10-236-182-209.ec2.internal.warc.gz	1922103	10439	09dd4b620f17f24be08025dd676fd5cc		1685	100	('false', '(50,49);', 'pro;')																						('true', None, None)									('true', None, None)																							('true', None, None)																																										('false', '(64,35);', 'pro;')		('false', '(50,49);', 'pro;')
abortion	http://www.guttmacher.org/pubs/journals/3713411.html	crawl-data/CC-MAIN-2016-07/segments/1454701162938.42/warc/CC-MAIN-20160205193922-00195-ip-10-236-182-209.ec2.internal.warc.gz	448520210	18733	dedd4e063b8ba7ae49436795160478cb		89	124	('false', '(0,123);', 'pro;')																						('true', None, None)					('false', '(45,78);', 'pro;')													('true', None, None)																																																						('false', '(50,73);', 'pro;')		('false', '(0,123);', 'pro;')		
abortion	http://writing-services.org/blog/2007/10/03/abortion-essay-%E2%80%93-topic-examples/	crawl-data/CC-MAIN-2016-07/segments/1454701157443.43/warc/CC-MAIN-20160205193917-00178-ip-10-236-182-209.ec2.internal.warc.gz	247741022	8520	aa316e64cbfdb49f7c0ba2027ecefb82		80	51	('false', '(0,50);', 'pro;')						('false', '(0,50);', 'pro;')																									('false', '(0,50);', 'pro;')																																																												('false', '(0,50);', 'pro;')					('false', '(0,50);', 'pro;')		('false', '(0,50);', 'pro;')
abortion	https://en.wikipedia.org/wiki/Unsafe_abortion	crawl-data/CC-MAIN-2016-07/segments/1454701146550.16/warc/CC-MAIN-20160205193906-00211-ip-10-236-182-209.ec2.internal.warc.gz	790210342	26941	30f3326251da4fa52b1e78181c6187a0		6745	75	('false', '(0,74);', 'pro;')															('false', '(0,74);', 'pro;')																					('false', '(0,74);', 'pro;')																																																										('false', '(0,74);', 'con;')		('false', '(0,74);', 'con;')		('false', '(0,74);', 'pro;')
abortion	http://www.americanthinker.com/articles/2013/01/what_hath_roe_wrought.html	crawl-data/CC-MAIN-2016-07/segments/1454701162808.51/warc/CC-MAIN-20160205193922-00275-ip-10-236-182-209.ec2.internal.warc.gz	263341572	9398	4e40692c5e3106acac940d019ddd6eff		5466	144	('false', '(0,115);', 'pro;')																						('false', '(17,98);', 'pro;')									('true', None, None)																														('false', '(0,115);', 'con;')							('false', '(0,143);', 'pro;')																												('true', None, None)		
abortion	http://www.mapsofworld.com/infographics/poll/should-abortion-be-legal-text.html	crawl-data/CC-MAIN-2016-07/segments/1454701160918.28/warc/CC-MAIN-20160205193920-00004-ip-10-236-182-209.ec2.internal.warc.gz	526989967	22837	fef5e2ced7efe2cdbcef50f333a897f4		3846	195	('false', '(0,165);', 'pro;')				('false', '(0,106);', 'pro;')				('false', '(0,106);', 'pro;')														('false', '(33,73);', 'pro;')																																							('false', '(33,132);', 'pro;')																																			('false', '(33,132);', 'pro;')		
abortion	http://abortioninfo.org/	crawl-data/CC-MAIN-2016-07/segments/1454701157012.30/warc/CC-MAIN-20160205193917-00026-ip-10-236-182-209.ec2.internal.warc.gz	2610809	3390	bb48a1dd28209ccab0ff82b12333b5c4		1582	123	('false', '(20,102);', 'pro;')																					('false', '(20,102);', 'pro;')				('true', None, None)						('false', '(20,102);', 'pro;')																																																									('true', None, None)									('false', '(20,102);', 'pro;')	
abortion	http://amplifyyourvoice.org/u/vanessaaishacoleman/2009/06/01/late-term-abortions/	crawl-data/CC-MAIN-2016-07/segments/1454701160582.7/warc/CC-MAIN-20160205193920-00281-ip-10-236-182-209.ec2.internal.warc.gz	6092764	17341	c6e449c457dd24dce967454e748c045a		7536	89	('false', '(0,88);', 'pro;')																															('false', '(0,88);', 'pro;')										('false', '(0,41);', 'pro;')													('false', '(0,88);', 'pro;')										('false', '(0,64);', 'pro;')																								('false', '(0,88);', 'pro;')										
abortion	http://www.trivia-library.com/c/topical-controversy-abortion-issues-part-2.htm	crawl-data/CC-MAIN-2016-07/segments/1454701167599.48/warc/CC-MAIN-20160205193927-00082-ip-10-236-182-209.ec2.internal.warc.gz	722785900	2970	04e2ca524e88de78e6fa48a5f9b1a50f		2068	110	('false', '(0,70);', 'pro;')								('false', '(0,70);', 'pro;')																												('true', None, None)																													('true', None, None)																										('true', None, None)	('true', None, None)						
abortion	http://www.priestsforlife.org/lte250.html	crawl-data/CC-MAIN-2016-07/segments/1454702032759.79/warc/CC-MAIN-20160205195352-00298-ip-10-236-182-209.ec2.internal.warc.gz	607665850	11843	33c79a2a648776dd319deae6a0daa523		8166	166	('false', '(0,165);', 'pro;')						('false', '(0,165);', 'pro;')																								('false', '(37,128);', 'pro;')	('true', None, None)										('false', '(0,165);', 'con;')																																																		('true', None, None)							
abortion	http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/	crawl-data/CC-MAIN-2016-07/segments/1454701157472.18/warc/CC-MAIN-20160205193917-00024-ip-10-236-182-209.ec2.internal.warc.gz	328215045	16040	a97fa3c78f66ef1db49d6b7e8758566d		12664	106	('false', '(0,105);', 'pro;')						('false', '(0,105);', 'pro;')																												('false', '(0,73);', 'con;')							('false', '(0,73);', 'pro;')																																																		('false', '(0,73);', 'pro;')					('false', '(0,105);', 'pro;')		
abortion	http://www.bookrags.com/Abortion/	crawl-data/CC-MAIN-2016-07/segments/1454702018134.95/warc/CC-MAIN-20160205195338-00253-ip-10-236-182-209.ec2.internal.warc.gz	310199297	18062	4475d6be715f1a37a7bb3e2013b0aa18		9933	112	('false', '(0,111);', 'pro;')						('true', None, None)										('false', '(0,111);', 'pro;')															('false', '(0,111);', 'pro;')			('false', '(60,51);', 'pro;')																								('false', '(33,78);', 'pro;')																																								
abortion	http://www.abort73.com/end_abortion/what_about_illegal_abortions/	crawl-data/CC-MAIN-2016-07/segments/1454701161718.0/warc/CC-MAIN-20160205193921-00247-ip-10-236-182-209.ec2.internal.warc.gz	249878255	13155	797921e06a9432662639f28acc5cfe95		9051	138	('false', '(0,138);', 'pro;')															('false', '(0,138);', 'pro;')																('false', '(0,138);', 'pro;')					('true', None, None)					('false', '(0,56);(87,51);', 'pro;pro;')																	('false', '(0,138);', 'pro;')																																								
abortion	http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/	crawl-data/CC-MAIN-2016-07/segments/1454701157472.18/warc/CC-MAIN-20160205193917-00024-ip-10-236-182-209.ec2.internal.warc.gz	328215045	16040	d688299c94af59ff09f20f0b9510c083		7143	210	('false', '(0,209);', 'pro;')						('false', '(0,209);', 'pro;')		('false', '(0,144);', 'pro;')																						('true', None, None)											('false', '(0,209);', 'pro;')															('true', None, None)																																										
abortion	http://www.studymode.com/essays/Abortion-Cause-And-Effect-172803.html	crawl-data/CC-MAIN-2016-07/segments/1454701153323.32/warc/CC-MAIN-20160205193913-00214-ip-10-236-182-209.ec2.internal.warc.gz	676044562	18678	66f0c4710c9ddccf92e116db58c05bcd		2757	129	('false', '(6,122);', 'pro;')																														('false', '(35,93);', 'pro;')	('false', '(0,128);', 'pro;')			('false', '(6,122);', 'pro;')							('false', '(47,50);', 'pro;')																																															('false', '(6,122);', 'pro;')										
abortion	https://www.spuc.org.uk/abortion/faqs	crawl-data/CC-MAIN-2016-07/segments/1454701148475.34/warc/CC-MAIN-20160205193908-00318-ip-10-236-182-209.ec2.internal.warc.gz	862637445	22318	ab8b3c2741439b18f8ae9b97bdf0dfa4		6568	104	('false', '(26,77);', 'pro;')																('true', None, None)																					('false', '(26,77);', 'pro;')						('false', '(0,103);', 'pro;')			('true', None, None)															('false', '(26,77);', 'pro;')																																					
abortion	http://www.conservapedia.com/Illegal_abortion	crawl-data/CC-MAIN-2016-07/segments/1454701157012.30/warc/CC-MAIN-20160205193917-00334-ip-10-236-182-209.ec2.internal.warc.gz	338217733	12314	61128c81271f60cc9301394bc257be62		7075	135	('false', '(39,75);', 'pro;')						('true', None, None)		('false', '(39,75);', 'pro;')						('false', '(39,95);', 'pro;')																																																						('false', '(39,75);', 'pro;')																								('true', None, None)						
abortion	http://abortion-awareness.blogspot.com/	crawl-data/CC-MAIN-2016-07/segments/1454701148402.62/warc/CC-MAIN-20160205193908-00100-ip-10-236-182-209.ec2.internal.warc.gz	3306629	9213	1cafaf2bb7278918bd4ec8e944666404		2615	105	('false', '(3,43);', 'pro;')						('true', None, None)									('false', '(3,43);', 'pro;')															('true', None, None)																																						('false', '(60,44);', 'pro;')																														('true', None, None)
abortion	http://who.int/mediacentre/factsheets/fs388/en/	crawl-data/CC-MAIN-2016-07/segments/1454701962902.70/warc/CC-MAIN-20160205195242-00279-ip-10-236-182-209.ec2.internal.warc.gz	229445189	12092	23f66bcdc6befd0ad0e1d712a50fca65		5633	140	('false', '(13,126);', 'pro;')																															('false', '(13,126);', 'pro;')			('false', '(13,57);', 'pro;')																																																						('true', None, None)			('true', None, None)							('false', '(13,126);', 'pro;')
abortion	http://abortion-not.org/wilke-5.htm	crawl-data/CC-MAIN-2016-07/segments/1454701147492.21/warc/CC-MAIN-20160205193907-00207-ip-10-236-182-209.ec2.internal.warc.gz	1929807	12197	a0d351d00dfa65324a01935d92f15ce4		1877	133	('false', '(0,86);', 'pro;')						('false', '(0,86);', 'pro;')																									('true', None, None)										('false', '(9,77);', 'pro;')																																																		('true', None, None)					('true', None, None)		
abortion	http://blogs.wsj.com/capitaljournal/2008/08/27/can-social-spending-reduce-abortion/	crawl-data/CC-MAIN-2016-07/segments/1454701151880.99/warc/CC-MAIN-20160205193911-00283-ip-10-236-182-209.ec2.internal.warc.gz	25794565	23721	65be52e3e020ed0440e266a5d5807328		3045	142	('false', '(21,120);', 'pro;')						('false', '(21,120);', 'con;')									('false', '(21,120);', 'pro;')			('false', '(21,120);', 'pro;')																																																																									('true', None, None)						('false', '(54,87);', 'con;')	
abortion	http://www.teara.govt.nz/en/abortion	crawl-data/CC-MAIN-2016-07/segments/1454701148558.5/warc/CC-MAIN-20160205193908-00333-ip-10-236-182-209.ec2.internal.warc.gz	677201023	9601	8bfd6b40c46da1fa11abfd6aa5b84b52		864	88	('false', '(8,79);', 'pro;')																															('false', '(8,79);', 'pro;')																		('true', None, None)												('false', '(0,87);', 'pro;')																															('true', None, None)					('true', None, None)	
abortion	http://www.ourbodiesourselves.org/health-info/impact-of-illegal-abortion/	crawl-data/CC-MAIN-2016-07/segments/1454701152097.59/warc/CC-MAIN-20160205193912-00242-ip-10-236-182-209.ec2.internal.warc.gz	597062484	11159	5276efdae54999064967f33aa442a8e8		1869	88	('false', '(0,87);', 'pro;')								('false', '(44,43);', 'con;')																																	('false', '(0,87);', 'pro;')																	('false', '(0,87);', 'pro;')										('false', '(0,87);', 'pro;')																														('false', '(0,87);', 'pro;')
abortion	http://journals.lww.com/greenjournal/Fulltext/2011/06000/Changes_in_Abortion_Rates_Betweeen_2000_and_2008.14.aspx	crawl-data/CC-MAIN-2016-07/segments/1454701155060.45/warc/CC-MAIN-20160205193915-00244-ip-10-236-182-209.ec2.internal.warc.gz	121636214	58702	30b3f0fbfc0dfd31dd164b2eb6ffd64f		27972	134	('false', '(0,133);', 'pro;')														('true', None, None)	('false', '(0,133);', 'pro;')	('true', None, None)																																													('false', '(0,83);', 'pro;')																															('true', None, None)						
abortion	http://blog.chron.com/texaspolitics/2014/06/coalition-wants-to-recapture-the-energy-of-abortion-law-protests/?cmpid=rrpolitics	crawl-data/CC-MAIN-2016-07/segments/1454701162035.80/warc/CC-MAIN-20160205193922-00001-ip-10-236-182-209.ec2.internal.warc.gz	25598008	34158	c900edfcae4a93658cfb4eb1845d58b3		22678	237	('false', '(70,166);', 'pro;')																														('false', '(166,70);', 'pro;')	('true', None, None)										('false', '(166,70);', 'pro;')																																																			('false', '(70,166);', 'pro;')					('true', None, None)	
abortion	http://www.alternet.org/story/151800/10_things_i'd_say_to_the_anti-choice_fanatics_trying_to_end_access_to_abortion?paging=off&current_page=1	crawl-data/CC-MAIN-2016-07/segments/1454701166141.55/warc/CC-MAIN-20160205193926-00169-ip-10-236-182-209.ec2.internal.warc.gz	262753169	28003	9ace278617e42a54838a8e3eac04ab9a		5155	149	('false', '(0,49);(75,73);', 'pro;pro;')																															('true', None, None)					('false', '(0,49);', 'pro;')					('false', '(10,39);(63,85);', 'pro;pro;')																	('false', '(0,49);', 'pro;')										('false', '(0,49);(75,73);', 'pro;pro;')																														
abortion	http://www.priestsforlife.org/lte250.html	crawl-data/CC-MAIN-2016-07/segments/1454702032759.79/warc/CC-MAIN-20160205195352-00298-ip-10-236-182-209.ec2.internal.warc.gz	607665850	11843	87c414f244034324eecde0d7631f7fff		755	97	('false', '(41,54);', 'pro;')																															('false', '(41,54);', 'pro;')																														('false', '(41,54);', 'pro;')							('false', '(41,54);', 'pro;')																				('true', None, None)			('false', '(41,54);', 'pro;')							
abortion	http://abortionclinicsincalifornia.com/	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00093-ip-10-236-182-209.ec2.internal.warc.gz	1708060	13279	fd73480876498b1bae8b116704b8a9b0		787	139	('false', '(0,59);(70,68);', 'pro;con;')						('false', '(0,59);(70,68);', 'pro;con;')										('false', '(0,59);', 'pro;')														('false', '(12,47);', 'pro;')	('true', None, None)																																																									('false', '(0,59);', 'pro;')										
abortion	http://www.americanthinker.com/articles/2014/02/pro-life_movement_victorious_at_curbing_abortions.html	crawl-data/CC-MAIN-2016-07/segments/1454701153998.27/warc/CC-MAIN-20160205193913-00291-ip-10-236-182-209.ec2.internal.warc.gz	265824086	7751	1ff026443ce2cd890d8c4b73bb18b78d		629	240	('false', '(120,119);', 'pro;')																('false', '(0,114);', 'con;')																		('false', '(120,119);', 'pro;')																								('false', '(120,119);', 'pro;')			('false', '(0,114);(120,57);(183,56);', 'pro;pro;pro;')							('true', None, None)																														
