topic	sentence_hash	In-Domain	Cross-Domain
abortion	30f3326251da4fa52b1e78181c6187a0	Train	Train
abortion	5c90fbb73631117d3e8c1f1e322ff618	Train	Train
abortion	77e1798c725c472ae95581740f1c9da5	Train	Train
abortion	345d579ad0d7f33e6cc55d18f6dc405c	Train	Train
abortion	9888f44f9d53594eba8c523fc8b1d58e	Train	Train
abortion	965525576714e9a7f011fda74230bcd8	Train	Train
abortion	226e675dd4faef3e822a773deea635ed	Train	Train
abortion	7f9d9d24dd55c921f04deb76db4700f7	Train	Train
abortion	d78818f142ca13284a0839641174bf4a	Train	Train
abortion	1bffcb2fceea2fa2632e6534fffa8579	Train	Train
abortion	fc2b082c98935780e4bfd868e0c45b88	Train	Train
abortion	9bfacab61b73f9d748ebcb0f1afaa39e	Train	Train
abortion	9dc2950c429993246b78b2ab1bbd0cac	Train	Train
abortion	15feb26257e48c3eaeeb58a046f19d90	Train	Train
abortion	fd23a13acfc50c5d5674a296d8aa73f5	Train	Train
abortion	53299b68dea2b4e2d681f477976efcba	Train	Train
abortion	a9f69e0c4151b1f212504dbcd2baebb9	Train	Train
abortion	51d44d1437438c2a84d0d785cddab32f	Train	Train
abortion	d892dcba59214d4d681e9d75e3406c2b	Train	Train
abortion	d7947136a6aa7a841f4145672d40d162	Train	Train
abortion	4105ae69cef6115cf40affb0d6d1e392	Train	Train
abortion	7d620b7483fe9bca7a7117d29328a4eb	Train	Train
abortion	a7413d3f4164f2d109358cdd6908c0b1	Train	Train
abortion	2234e283388df0a95bf3a028d5b9c7bb	Train	Train
abortion	fabe0ab7bd7256355efc064a28d3bc88	Train	Train
abortion	a578b59fdfe3646b33980fad536230e4	Train	Train
abortion	a34f0e21664e6296871e868eb1b7c0bf	Train	Train
abortion	6acae0f78a1c9f7b5a8631b5f7012c2d	Train	Train
abortion	80d5784219ca13205edc3c15fca4237a	Train	Train
abortion	41a35f914669c8c4651132a01e247f0d	Train	Train
abortion	ed0587e7755a11549bf45f2f535b9f06	Train	Train
abortion	e3a9032bc28b3b0d78ec985e57544f69	Train	Train
abortion	4d32f5872c6c2e8e4d5a09583f68de33	Train	Train
abortion	bff5a66ff528ee8c104eef2509efc3f2	Train	Train
abortion	aa316e64cbfdb49f7c0ba2027ecefb82	Train	Train
abortion	0c212261fc7b529ef3fd059863bde7db	Train	Train
abortion	811cc1067ddb550c5b1bfcda4860e4aa	Train	Train
abortion	6e372f50322ad7a7f9de876367157f2e	Train	Train
abortion	838689130e3574e72a6e6f2e15c90a53	Train	Train
abortion	10b7b5105e6ac5da1034a62d5aeced3c	Train	Train
abortion	6725841e7cadb10fb207cb0eedd2cc96	Train	Train
abortion	4f561098a3d47bdea142a91ca1272fd0	Train	Train
abortion	ae0373a4236afff4719b7b2f541be6d9	Train	Train
abortion	252231115f52c9a71d4980155a51d6a1	Train	Train
abortion	32c04b703156ca71d4b393f48fa2d086	Train	Train
abortion	7bcc73f8aa99ac01e754365e3daf79bf	Train	Train
abortion	1ddc183b1aa56489c3ddbc9327882fa9	Train	Train
abortion	8dfcffb1c0ab55a448a8da826d3f49cf	Train	Train
abortion	d9c0487c0d989f39932a4e4170c55469	Train	Train
abortion	bb1d44c8a9960281955bd3d4a3219ccd	Train	Train
abortion	3316d354c1825f4e988b2702b279eca5	Train	Train
abortion	d76d0674928a385a3870ba61a483029a	Train	Train
abortion	cf09ae9b97847cf57bd28d8f4d6fe3ac	Train	Train
abortion	0e9e40cf97cd6f40a06bfe58208f4a1e	Train	Train
abortion	4750745fedf1a8e13d977dce5fc69380	Train	Train
abortion	00b5074488961d8ed56599dacac7b9e4	Train	Train
abortion	95f944f5848067bc8a72aeeb5cec95b1	Train	Train
abortion	1222170c85a59bb809261d3726cd8c50	Train	Train
abortion	9b8c856045dd9a5cdeb02a3b5df4f17d	Train	Train
abortion	ac65b42d46231b3f0c07ea363eeb47d6	Train	Train
abortion	17aa894bd3860600e92896b53abe2f5c	Train	Train
abortion	b12c64c80ff216aa80790978905605b2	Train	Train
abortion	e7ea59bbde1af2055e9d3b0643cac9e9	Train	Train
abortion	8c1255981b97e3be867f24ecaf9c4950	Train	Train
abortion	af89bd259849a690df492c8d651479fe	Train	Train
abortion	06318e38ba8c1a57b49c37e90eb88e68	Train	Train
abortion	1e9103e64b582b43b414f78fc3e99ae5	Train	Train
abortion	c27eade8cbf48fc2e6902a540683bb3a	Train	Train
abortion	9ac791da991e641847ed2e9a186c38d4	Train	Train
abortion	76adc33aab0a709459b8877fff5f5607	Train	Train
abortion	b56d7e52e9b4ba9bccf971ea47f0d3f3	Train	Train
abortion	2b0d0bbab4c90b61667808a2976afba4	Train	Train
abortion	d91cd4db8c9e41fcbed646316f0e4aee	Train	Train
abortion	ad23b1fbbe84f1cc8364190bcc4b6612	Train	Train
abortion	690c5140b36a6189a29da4b80d0a277e	Train	Train
abortion	57baf744444017d1b0d6a2d896411b35	Train	Train
abortion	89b27af0bd8843d7ffca7067db40d665	Train	Train
abortion	8cca9adc54c29e41f28887f862bc4afd	Train	Train
abortion	f81da2cad3b28ec11c3b72356845143a	Train	Train
abortion	74a3ed032365b53bf52d88a7eb056c3b	Train	Train
abortion	91245f6b83d60d7326480a437a3f7dae	Train	Train
abortion	ee12206e2886d6607878564ee98d8b97	Train	Train
abortion	2eab2e952ce5aa45aaa3aff2dbf761a7	Train	Train
abortion	10e13eac9b509cc97fc1a8e6379de068	Train	Train
abortion	5127d277589bb9decf5a0459c5f2bb6b	Train	Train
abortion	1cf82dfeceaec522426ad506432fe2b7	Train	Train
abortion	62161064b9c5f72b6034ed3d8d3f83dd	Train	Train
abortion	58055c52cc37ddcdd715e122cc296976	Train	Train
abortion	d0c643ed9021857c17ebf87e72ff1c78	Train	Train
abortion	ba87a8adf301330ab6cfaee5f7b8f30d	Train	Train
abortion	4986f5a89e56217ba235555157517374	Train	Train
abortion	1e5457e98409955e131f0436fe2fc80e	Train	Train
abortion	2fa26a6bf91602833332eed144165d2e	Train	Train
abortion	a15e83b035b971840f711ae56cf24b9f	Train	Train
abortion	79d685a3e5cc3c464eb743808b722b61	Train	Train
abortion	b363cd7f05fc9e8d0537dd89419059b2	Train	Train
abortion	6e62a6c1803da409eb05fe3432c048fa	Train	Train
abortion	f8f4a90c90b2830d0ac6a7323dffb27e	Train	Train
abortion	bdb356ed464a1028f87bd4bce3a52d43	Train	Train
abortion	02ff059f61b407f51f1eb03c0827f2fb	Train	Train
abortion	0848b6266b96256363737f7135643450	Train	Train
abortion	24275f578ae592c6e7de6643f8efada7	Train	Train
abortion	c30dd94d8c83074c2505f37b8ef9474d	Train	Train
abortion	4f76474ee8f22ddc79eb030ca5abf478	Train	Train
abortion	103bcec2b8da1bf7ee4d92cb278948ea	Train	Train
abortion	e78e049771da2d1fd0f6183c85dec786	Train	Train
abortion	26ea988c7180f6ed0897ddc71ab61ffd	Train	Train
abortion	f4f8ce8b608599d4a145206bd7bb4c0a	Train	Train
abortion	aa9f020e8683306c8c295ca9793b71f9	Train	Train
abortion	cb5ae34c7b99cc141ea17bd41949ef51	Train	Train
abortion	d97e3d53bb3ddbbe09f2c3a10f2d56fb	Train	Train
abortion	16074dd49beab476461588ff72384874	Train	Train
abortion	be3784832f757d3ab9d5e68733f276c8	Train	Train
abortion	d260ccad0e13e24a0ed1f698d933dcae	Train	Train
abortion	585be65edce728c1cfc51aedbf7b0ed7	Train	Train
abortion	c533d748eb38ee061addb56454408639	Train	Train
abortion	522fe42ced4f81fd7c7037f9ef6b4fb6	Train	Train
abortion	04558a2bc43efd2e79e7c27a9ee9aacf	Train	Train
abortion	90db12c5fc66b81154c0f978d5bfdbf6	Train	Train
abortion	86319ce99ec79071c771ab3f528aeffe	Train	Train
abortion	4052dba15727f6d8ea691519124571e2	Train	Train
abortion	562e1b9600926581a25174d8735fcba1	Train	Train
abortion	6b0f1162082290db1cd7df7477cf44cc	Train	Train
abortion	4fd73c53b2c806d587ddde8bb13cd0db	Train	Train
abortion	5ffc6760aa45603f6b30d91343ebf7d4	Train	Train
abortion	fbc694e06f0ccc90948dcd29d7a93dd3	Train	Train
abortion	d3e75e4bc4778c9ba600438beaae52c6	Train	Train
abortion	17465a294c8ee572f36c15ac1ae02ff1	Train	Train
abortion	4c66245d4d937b09a3fd0f54af447688	Train	Train
abortion	30b3f0fbfc0dfd31dd164b2eb6ffd64f	Train	Train
abortion	2baf6e6544bb9736a39a58ffa44298e4	Train	Train
abortion	c900edfcae4a93658cfb4eb1845d58b3	Train	Train
abortion	e7ba0b7c43c0c9e70d0388d6234457c3	Train	Train
abortion	ffdbe61567bbd40e6d552e9abdc9f1a5	Train	Train
abortion	42e7a4036d2866fb34453cfb6d42cd01	Train	Train
abortion	1099d9ef5e07039e83787c93b9cd078b	Train	Train
abortion	7770f89a59ddc42fd9dfb34f7e849617	Train	Train
abortion	233a56c61c0bccc2942227df4d67c0ea	Train	Train
abortion	26e2d1d32c337d32dad7fff8d15e3667	Train	Train
abortion	749cd2474f437684741f5005439a7f1d	Train	Train
abortion	e390da5ff5db9cbfed46b173f2501f29	Train	Train
abortion	62657d5cca6d62d147374a5f64865d00	Train	Train
abortion	c31ef910670e26ba778f32f9a262c817	Train	Train
abortion	5b96cb4494e1a6643cecbac33d50921a	Train	Train
abortion	37c4047d25302151e0e73165b44f68ff	Train	Train
abortion	d9eb610148cd3b22322668e4099e919f	Train	Train
abortion	82a905d7e9d6e00d57a8f317daec8b6e	Train	Train
abortion	51dd9b5303c5ba8c88253c5dac485e1b	Train	Train
abortion	58daed0e59782a3585cbc51c99b63ff4	Train	Train
abortion	dd7e26c4d671b0e0b41c0e3df942438d	Train	Train
abortion	498073232a4d869022a838447f0e8f9a	Train	Train
abortion	2a960a8de1f15350a7c073c316505828	Train	Train
abortion	074fa8df121a4c23062989bbeb8248ab	Train	Train
abortion	3558aeec82f57cb547e972b2f10dd0e0	Train	Train
abortion	c073d72cd01d6e17b0f2f6f02109f1f9	Train	Train
abortion	83dd2ef889e523a592449d7738fdfa5b	Train	Train
abortion	e77ce10bf6a95179d4900502bc7f93ed	Train	Train
abortion	525f6501706a0831eeed3c28ee1809d7	Train	Train
abortion	ca13b1dc460471ec23680a3093287a13	Train	Train
abortion	883783f1aaa213041ad19823f49dc364	Train	Train
abortion	f2868e88ba4f18e6728a62855e8e6c69	Train	Train
abortion	cc4227b0819fabf7d32b569199d9ed4f	Train	Train
abortion	7ebb42f944af27b8c9504339c23ab4bb	Train	Train
abortion	a1c29ee35268cc1064a5b76763fe7e71	Train	Train
abortion	04a31004e7549aed5a6ee8e093da9979	Train	Train
abortion	ba36afdefebdef2a8ba90e1572b49a28	Train	Train
abortion	10106d7a779b1f15e2167c58d85e3531	Train	Train
abortion	2c38b27e4ebebc3bc163786aa78eaaed	Train	Train
abortion	ae176b13b072911391ff34f28dfbebf0	Train	Train
abortion	f88c7312cc0afc6609889eb75f76042c	Train	Train
abortion	b0aa5366f9e2a685155056014ffebfe0	Train	Train
abortion	a8eb2e6cefe0da1efc662901e1a2d59a	Train	Train
abortion	849e957365adb31429fd5ba68e680c71	Train	Train
abortion	508ad145d9a909e9267a176660234fb1	Train	Train
abortion	452a382aad3ac192e7a4a081579dbb03	Train	Train
abortion	5881353761b412fbf6169f2479a28d6b	Train	Train
abortion	74a75b8e8d0ac2198b1c44700af6df0f	Train	Train
abortion	3781207b47dcc1d2e887754e622c0276	Train	Train
abortion	55c087f1d722de78389803bc761f52a3	Train	Train
abortion	fc4469ee7e936182eb5728b0ad7ccc5a	Train	Train
abortion	b05ebe087e326a154856ad6893cae001	Train	Train
abortion	c24ec6eac55ab0f6a40e848dafe45d13	Train	Train
abortion	2cee73b58f348bbcb3defdf9e94bcf39	Train	Train
abortion	1425b3af6d80af823e433846604654a3	Train	Train
abortion	bfbe77bf4077761651ddf25ed92dbf00	Train	Train
abortion	233e9c8247bcac08e33e342db58d84d5	Train	Train
abortion	63780aaa61357c2e907126b06b443a47	Train	Train
abortion	ff6791c27ca361f6589ec1d8f8c92407	Train	Train
abortion	c8f548c1445fc7ca29931020e20a7ae8	Train	Train
abortion	3f70647ad981d2d194713fa4e8d33bb8	Train	Train
abortion	368b481e24a7751079f1a93a62ac3614	Train	Train
abortion	fc17633e00d3f0c0990a8a056543836f	Train	Train
abortion	dd35dd7d93ae368f1af417b8fc853239	Train	Train
abortion	02613aa77f2587fb074c40dedadef89d	Train	Train
abortion	571a9f7eb06ab97d922ba7d482b4fe38	Train	Train
abortion	7406c77903f6509eeab5467c42d74097	Train	Train
abortion	a6958978de62aaaf6ebf66e83650e9b4	Train	Train
abortion	462fab72a1cab434c21347ae58937d2b	Train	Train
abortion	2841fcc460a63f5ba0ea1dd1d8027e0a	Train	Train
abortion	385febcf7f79a8891fa47bdeb682dfa3	Train	Train
abortion	80b8f93c8c704faf1a7d474394bb4d04	Train	Train
abortion	b00bc63a2f44749adaa1ea85b6ead1af	Train	Train
abortion	1ff026443ce2cd890d8c4b73bb18b78d	Train	Train
abortion	a96dd16812b9ac96fb395c947c35af99	Train	Train
abortion	fd73480876498b1bae8b116704b8a9b0	Train	Train
abortion	4e40692c5e3106acac940d019ddd6eff	Train	Train
abortion	e8ef79e4142489c8ead050771f2b7544	Train	Train
abortion	d1bd1ef0c9ef069e7c9a027e41015fcd	Train	Train
abortion	eff57ba0f518697f74cbe615ab572166	Train	Train
abortion	47028a657c6fcae6dd74622dd522c8d1	Train	Train
abortion	8b71f9c29b76368e9bdd46f375c1aaec	Train	Train
abortion	cef5d90237e7ddeaf4aac626396836f0	Train	Train
abortion	c8ea42e5fb16cdacaf6e79e691cb043e	Train	Train
abortion	03d3a8b95a9b83ab24b894df7dcc2736	Train	Train
abortion	b038d1e389867d6145d5811b0ce5dd5e	Train	Train
abortion	87c414f244034324eecde0d7631f7fff	Train	Train
abortion	53269900b350d4fd968a8c083a141780	Train	Train
abortion	1a6dce7746a98b84f26ea14199766484	Train	Train
abortion	575e25ffda2484a648eeffedc725cd7d	Train	Train
abortion	1b4a42a628bd0c83b6f16b2832f96cbb	Train	Train
abortion	6d834c5fdb0ec855909c818594b5308f	Train	Train
abortion	06783d82cf4c43de27726584a8b1c988	Train	Train
abortion	f5e8641a8bd3543a9cfdd77ffd01eb3d	Train	Train
abortion	495cc4668ad7a4ffa779a04c8334652e	Train	Train
abortion	6807cb8d1ccac14394c43d119570b45e	Train	Train
abortion	fb41223784ae137e2cab1828057b0497	Train	Train
abortion	98087fe5d64ca26ac4a970a0dbb98547	Train	Train
abortion	9283167a2f27458d5bbce70830d84945	Train	Train
abortion	9e392d87864997ce7fa6e6d49a3fb379	Train	Train
abortion	3b798069866ba3219dae6ffb9cc59327	Train	Train
abortion	5d0ce416b3fbb2d557455f13a3f1ef64	Train	Train
abortion	3567680da57c28e83a4c648f61d3b9c9	Train	Train
abortion	47e0a3297e0da56129f06c3e444623c0	Train	Train
abortion	4d8379001b74ca1b81a477e7cf85f17f	Train	Train
abortion	47bbc3a2e8a24ead09389166cf71168b	Train	Train
abortion	d461170cfd18c3bd1f3673cd57ac608d	Train	Train
abortion	81187eaecdb4ec1d2b3a91208f3f7463	Train	Train
abortion	d2e8b49ffb41a044b1ec3868882b5293	Train	Train
abortion	50dc793572826fcd0f77839402ba7771	Train	Train
abortion	639e921e11c09363a1562230325399d4	Train	Train
abortion	fadb9c00033c4039220db7955027c39e	Train	Train
abortion	3a7cd1fb41f7b8be05fe3c163edac965	Train	Train
abortion	c8518d9e1da98a67166af90f324a670e	Train	Train
abortion	398aed29aed37b8272d88e667a77f0e7	Train	Train
abortion	74f2d21dc35120ddc8de7697340bbdb3	Train	Train
abortion	fd9b42934a0a2a5e6a8c3355a3a9e095	Train	Train
abortion	19671ca3d373b5640e4116dd2887caa2	Train	Train
abortion	767ac7aaeeffb07212f9bc98d68122af	Train	Train
abortion	c61da64497e3c591c2b0ccfe5a07b429	Train	Train
abortion	9ace278617e42a54838a8e3eac04ab9a	Train	Train
abortion	67e5fab2de8a711f94f474f33b3900b7	Train	Train
abortion	f868020265fd926888b29de9512e1240	Train	Train
abortion	5b63d236406e92ba94a5fa4e53188947	Train	Train
abortion	7683d8ac6aa57dcece9883a3f3083551	Train	Train
abortion	8b7985f09aea9e4d7ebfba3d43fa63a6	Train	Train
abortion	02145066b595d7582d4c6e7c9418bb3d	Train	Train
abortion	c3d503dc67cd70f43211767cb5592349	Train	Train
abortion	a25fcac3d96f7da8d95166f941826bc9	Train	Train
abortion	1f556ea9a6f92f61672a31acda5758e3	Train	Train
abortion	dedd4e063b8ba7ae49436795160478cb	Train	Train
abortion	ecc531f3393a95d1877ef7ca1838d903	Train	Train
abortion	3e37b3ad172fee70c09a6fe2ca453439	Train	Train
abortion	2e67eaee66d02eaec79e4b6f2a53c28e	Train	Train
abortion	faa0cd6e0ae033878eea638de38d37d1	Train	Train
abortion	7648b7e1dc864a26577a3aebf97e39ea	Train	Train
abortion	6647598f196640c934b7b193563d060c	Train	Train
abortion	ac03c56512891da5c594a3cd3b9e8358	Test	
abortion	932c8020dcd1140e7381fbfe92f2ba71	Test	
abortion	420cf8f80f7cdd25930a0b7ecc32af97	Test	
abortion	bb0ba835de6a77ce18a9f098d3b97ea4	Test	
abortion	f6792222854a071e1d6888a1d0771072	Test	
abortion	f35404f61ad63473bfa68d8ef287503e	Test	
abortion	a899aff755949a388c3d3aeed82557d9	Test	
abortion	22d0744e9bcb026553cab8a439f837c4	Test	
abortion	c988e98e2fd0f8e155abd81255c24b22	Test	
abortion	a83878efb16015a18d8f1e8c0c60e7b2	Test	
abortion	dae16b72ce708556463506f1909d2f72	Test	
abortion	3f9567e802fa459769959a1c0d88cde8	Test	
abortion	b571aa40574db2fe5473398909b5b5c4	Test	
abortion	f2c6376d1abe40ea09c5d705f5c457a6	Test	
abortion	b15e0a8fe1e9ffba6ae65860f3cb4258	Test	
abortion	82abf4b66f6127f1afc1d9cdeb999ac9	Test	
abortion	e7104bc82dfe0d014a590551c19d8de1	Test	
abortion	a222dc565bd552a2818bc61200ccf531	Test	
abortion	e5c4c367b4edf742a9091697c0fcc8a9	Test	
abortion	3d7046d96601c1ca538656e0b6c142df	Test	
abortion	dab078972f44d49e6583886ab6a03230	Test	
abortion	bebb6088607119665ec7c0c5861c7c63	Test	
abortion	c08975a0c56da58ef3d99d6e39381182	Test	
abortion	e31945df1f9033e48013e415e654b2fd	Test	
abortion	7ebeb5b6e212a364f358e1b94d3a7135	Test	
abortion	a48c0d95cd128606e2001eaae42c0b15	Test	
abortion	ce67d095367f41bf6f7ac10387a2768b	Test	
abortion	f95a42fcc451b8da64ed552c0378bd45	Test	
abortion	71f07a3c1cac29cd5e7ce5c507faa688	Test	
abortion	b5462b34b68b450a3b200f53489a7789	Test	
abortion	8aa95e759365d1501838ae0ed3f6c760	Test	
abortion	959fd928ab0cf9017ca2c8375b654a0f	Test	
abortion	fadbffd954d9cbe53e2d753314a019dd	Test	
abortion	480f0e43b279d0ec945f81c66f88fc41	Test	
abortion	8d7bcb76a975ff78484593c7d0a9dd3f	Test	
abortion	dafce200836e61302d80448704bde83c	Test	
abortion	05416f8c3739449d3c3810cd3cc00cef	Test	
abortion	1f9951f5d8b49ddfd0a4abb12e726bd4	Test	
abortion	6cd9414d389a7a9b296901e6e40027b3	Test	
abortion	d2fbce0a08b559413ad0ab443cb90060	Test	
abortion	14df93082702c8f76614aa2936294e1d	Test	
abortion	02bcc676f5012e6538fad052d4d37892	Test	
abortion	683b70cd0afbe6ca369f0e2f5631fc1a	Test	
abortion	098467ab23c7f6b9392dd17b8bcc41e2	Test	
abortion	edae0ea29021cdb3cc92480f11b6b9f8	Test	
abortion	19f215774b9a760fbbd3bae89b13c49b	Test	
abortion	0d00bd7a38bb147e864239dc31e94b04	Test	
abortion	cc1b29b9f740813f8ac0dec4c0b79196	Test	
abortion	c7c27aa554278527e91bb24516766274	Test	
abortion	d96d592c5c0e03bac23a0dae67947430	Test	
abortion	c04466e62581ad3500f8e15fc9f88292	Test	
abortion	4c997229b4ed10d2327a4d891bb38fbc	Test	
abortion	d45d444aaa665942fde224abb258d72d	Test	
abortion	cdb0b7ff41888c474bab4a70d7418418	Test	
abortion	cc7a685a3601ba1f72e45d2795263b75	Test	
abortion	b0855b5e5c34e2b3167fd9c6dfc0bf58	Test	
abortion	a99214f37f2786ccb27c4212534baae5	Test	
abortion	cef344e5b9098fe6bbdce0d35ab9bc0e	Test	
abortion	03e382a24091cd4ccff5aa33460e1f1c	Test	
abortion	ac2bcf6cb6c4f59167ebed22751ae4a8	Test	
abortion	4424540a2de9d486a4a2863c996d015e	Test	
abortion	c2c9b61cdd7e10bc7cd2f3e231710c90	Test	
abortion	446ab3c6ee3682ed01c16b5014e34fe8	Test	
abortion	bc657e32502958ee679ef92d3a370499	Test	
abortion	8470d6232faa521eb838e08640c535ff	Test	
abortion	a4da25393c0036e4d530a422df4b4db5	Test	
abortion	5f68757bb1a47f2f864095ff80dc00be	Test	
abortion	01e8fb43092da9dd5beb6d5e150ab42f	Test	
abortion	bc92b7f62c07be49a8201ae3c7fff79f	Test	
abortion	210a50e6f8d3b8070a54cabbeee16f06	Test	
abortion	a226c1fc49d166d85dbd72144c9298ae	Test	
abortion	a83834f62b87e4e5b44c9b69f2d920db	Test	
abortion	cfbc39d1373d2597a6bf7c1c38367ee1	Test	
abortion	9a2fc2f60f41d72766f0c57f571455b3	Test	
abortion	84b891aeb7d79bd9bdc4ca3fa65f19c2	Test	
abortion	55f64ddc158ab0386854578af45094ff	Test	
abortion	fc9383fbc53795083deac031daed3239	Test	
abortion	82f5c163089e16d85e8ee3c988aef7b6	Test	
abortion	c42cd250ed5bc0609407a5973cc7d14c	Test	
abortion	ee59700a45082f462188fbccfd41d0e1	Test	
abortion	b5641b95eee9961457dedb3a80577c44	Test	
abortion	2ae482575fbc98e204bf0c5fc9fc81fe	Test	
abortion	bc1998d83a8c892e034782bf1411cef3	Test	
abortion	270d380782a2f12f610f4c931fe697c3	Test	
abortion	edc0c7842150e61a795396b728761c2b	Test	
abortion	b650fd20e1ae838d19c204cbd9c6657e	Test	
abortion	97f341932d53148505c552bc830406df	Test	
abortion	e5650d2b0f70ad67a5dc9490f48eaec0	Test	
abortion	613d691abdf837988bbae3ca9a8a1e5a	Test	
abortion	ff2be662ebe1c344b082780042ef8948	Test	
abortion	825713180324f0025f6c054e4a18e10f	Test	
abortion	ec199e2be1cbd34d356e136645251875	Test	
abortion	a9c3b944414f29282a727042c1e1e3a3	Test	
abortion	5e7f40d2b2e58625c652f91ba28f900c	Test	
abortion	6c25c5b689dd26d8d959bb1e24bf4982	Test	
abortion	88b1dbe7ee0d6ea2852692be185982fa	Test	
abortion	e0f4b17a150b0d94659998dc0b49a005	Test	
abortion	1e902ad362bb3c5a2ff37424e44feb44	Test	
abortion	236cf7c9c90755f24b27e36353ca7f3a	Test	
abortion	04eb36b75fa5696d41e2de852191bab5	Test	
abortion	31a08e07ef2cb8c89b051ea970d802fb	Test	
abortion	fc4b9d8dde28c42973fc67d27c51a4ce	Test	
abortion	79ab63d92e17ee9e5a544d7b992a8f10	Test	
abortion	666182cfca91c2f871615535c3ca1da8	Test	
abortion	b1f67226a81bf9a9412e2bf9776dd2df	Test	
abortion	f6231d61ecef08be592e14c827839b90	Test	
abortion	2233c772641a1be074842abd063dbd91	Test	
abortion	9964ff9395af11b8c7dae18ae687ca44	Test	
abortion	44e0b34594cd918f7ac86309af722680	Test	
abortion	451aa987b0871d5a642f8fc533721417	Test	
abortion	b96a0b3ef2fcaa4e80630bfc91ef4d50	Test	
abortion	80d31b34965d5ac37e62ab6a5b631e44	Test	
abortion	175567c04fb5fc54504776f90b3dc038	Test	
abortion	238c7f2a138332d5bde69653994f533b	Test	
abortion	159a256d5b5a830f3333c8b9a716d071	Test	
abortion	eb1af7357450a8426ff322025f74638e	Test	
abortion	d7c700c52186e0a86c52b46d13c356c4	Test	
abortion	cfd5acd12d5160f0765d61e8afa5f284	Test	
abortion	6a8d7a8a390ac75d9adbcff40704333a	Test	
abortion	3144e1f366d1b1448691680c8fa8da3d	Test	
abortion	7c55e66176d9b8236d39c1adc0a75783	Test	
abortion	64621d851d5860491955d9c91d01c5bf	Test	
abortion	329fa504525a9212033f7154bf202a59	Test	
abortion	b4dfae84623e53a0483b73b01a987ad6	Test	
abortion	6299002dc09ff7c38614b7e3fde3f5ec	Test	
abortion	cef61db2ed5761f7ca97c323649373d0	Test	
abortion	9abfdcc27ed69babaa8733352ae15fc1	Test	
abortion	302c4216eb76336f2d40244f5dfcbef9	Test	
abortion	ffc91e713a27fce87b5a8d52f6e128bc	Test	
abortion	9e84387ea9c0966a3e9648b0e70dc97b	Test	
abortion	c40d1ba5e71e4346d101819a5f901b9f	Test	
abortion	b4600e1ddfd276bcda6e0956baa35f2c	Test	
abortion	18dfe944a3309bd70b57a49febdeca1d	Test	
abortion	fd0b7724e73105eb6f7e3cb4f36f9c05	Test	
abortion	5143e8ee8cbadee13651bc42e22aa202	Test	
abortion	6a7b9412ef270a892df876e4ef8f6bbc	Test	
abortion	f721f9114ca5a28fb9ed3af775069360	Test	
abortion	cda8730938ab1f65964f59295fcd3ed9	Test	
abortion	7df63a3e40eab5e9d458eea69b1ab50e	Test	
abortion	34a0e5f72c92a26648d5beb0adef578e	Test	
abortion	f3f5452a155df59d590e1d5af4a43af7	Test	
abortion	aa7122de99ea09222b3968795c011ec6	Test	
abortion	03707ca04bad30b9b1b6f7b7d92fbc12	Test	
abortion	1513609623cc7cfced73c58ef920ba4e	Test	
abortion	b5adf42047ae7d8ff293cfcd51b7132d	Test	
abortion	d2a12b526e0c82b69aad4932a04e10e8	Test	
abortion	27e70cb403be61c4b4a1affd11a5fb5d	Test	
abortion	f0b0539c3e7116f313603332d6fb6339	Test	
abortion	09f1979172bd78481cd7078efcfc5997	Test	
abortion	04ffe64588fa6fc4d13b172016d375ed	Test	
